text,rating,cleaned_review
"The food is horrible; It's all frozen processed food and way over priced ($14+ for a dinner entree). I gave a two star rating because it is mainly a bar, and that aspect of the place isn't as bad. It's a dive-like bar, but they pour strong drinks.",2,food horribl frozen process food way price dinner entre gave two star rate becaus mainli bar aspect place bad bar strong drink
"This place is a joke. I went for oysters since I just started getting into them and I have to admit, this is the worst place for them. I ordered a few to try and tried to order something else off the menu but when I tried, it was like EVERYTHING was unavailable at the moment. How can you make money if you have nothing to sell? Ended up with 6 oysters and a burger. Waste of time and money.",1,thi place joke went oyster sinc start get admit thi worst place order tri tri order someth el menu tri wa like everyth wa unavail moment make money noth sell end oyster burger wast time money
"I was excited about trying this place but didn't even make it inside.  The outside area smells like an ash tray and is filthy.  There's a pot right outside the door filled with cigarette butts.   When I opened the door, the entry way was as bad, if not, worse than the outside.  It wreaked of cigarettes and filthy.  We turned around and left right away.  Let me know when the place is cleaned and I may be back.",1,wa excit tri thi place even make insid outsid area smell like ash tray filthi pot right outsid door fill cigarett butt open door entri way wa bad wors outsid wreak cigarett filthi turn around left right away let know place clean may back
"Saw this place and decided to give it a try but didn't make it past the front door.  There were cigarette butts all over the side walk,. We opened the door to a little room/ entryway area  and it smelled terrible like mildew, plus it was extremely dirty. For us that was a deal breaker and made us wonder what their kitchen must  look like.",1,saw thi place decid give tri make past front door cigarett butt side walk open door littl entryway area smell terribl like mildew plu wa extrem dirti u wa deal breaker made u wonder kitchen must look like
Their batter is way too heavy for the sesame beef and general tao chicken. As if they used too much corn starch maybe? In both cases you get these hard lumps that are partially air filled and barely have chicken/beef inside. The sauce for both is also way too sweet. The sweet sugary taste overwhelms any other taste. Shrimps in lobster sauce were extremely salty. It was overall just quite disappointing.,1,batter way heavi sesam beef gener tao chicken use much corn starch mayb case get hard lump partial air fill bare insid sauc also way sweet sweet sugari tast overwhelm ani tast shrimp lobster sauc extrem salti wa overal quit disappoint
"Health nuts (and those looking for lighter fare) will love that the food is free of heavy seasonings. But the portions are tiny and, my God, is the service here slow and rude. Perhaps that's why Sushi San, despite occupying one of the most visible spots in the food court, attracts hardly any customers even during peak hours. Once I asked for rice and vegetables in separate containers (as opposed to one on top of the other in a cramped bowl, making it impossible to enjoy the two together). The server flatout refused without even a trivial apology.",2,health nut look lighter fare love food free heavi season portion tini god servic slow rude perhap whi sushi san despit occupi one visibl spot food court attract hardli ani custom even dure peak hour onc ask rice veget separ contain oppos one top cramp bowl make imposs enjoy two togeth server flatout refus without even trivial apolog
"The Good:
SO and I both ordered Unagi bowls. The unagi itself was good, and that's the only reason I gave this two stars instead of one. 
The Bad:
The veggies served with it were not great, and it did not come with miso soup, unlike all of their other ""bowls"". Also, it took an extremely long time to receive our relatively simple meals, around fifteen-twenty minutes. This was because he completely forgot about us and only remembered when my SO went up and to ask about the food. Moreover, he and I watched as the worker (probably also the manager) argued with a customer, saying that she had already received her food, when it was clear it was a different girl who happened to order the same item. 

Overall, would not return, especially with Sushi Ichiban so close, and with more reasonable prices.",2,good order unagi bowl unagi wa good onli reason gave thi two star instead one bad veggi serv great come miso soup unlik bowl also took extrem long time receiv rel simpl meal around minut thi wa becaus complet forgot u onli rememb went ask food moreov watch worker probabl also manag argu custom say alreadi receiv food wa clear wa differ girl happen order item overal would return especi sushi ichiban close reason price
"this was not yummy or freshish or really ok. but if you insist on a california roll and happen to be trapped in the illini union at the time, how bad could it be?",1,thi wa yummi freshish realli insist california roll happen trap illini union time bad could
"I did not enjoy my experience here. My boyfriend and I were kind of excited to see that their nachos come topped with bacon. When the waitress (finally) came by to ask how everything was, I asked her if there was supposed to be bacon and she simply said ""yes it's small"".. it was just lackluster service and food quality.

It's a get-what-you-pay-for experience, I guess. It's close to the Bell Centre, but so are other places that will have better food and service. The only thing I really liked was that you can have free popcorn... that's pretty fun :)",2,enjoy experi boyfriend kind excit see nacho come top bacon waitress final came ask everyth wa ask wa suppos bacon simpli said ye small wa lacklust servic food qualiti experi guess close bell centr place better food servic onli thing realli like wa free popcorn pretti fun
"It's a sports bar, but that doesn't mean the staff have to be half-a**ed and not give a s**t.

Our server was rude right up to the point where my girlfriend spoke French. It's Montreal, don't pretend like this is the first time you've had people speaking English. This is located in a touristy area (Bell Centre, Train Station nearby...).

The nachos are supposed to have bacon on them. Ours didn't seem to have any, so we asked. We shouldn't have bothered asking - we were treated like idiots for asking. We eventually found a few crumbs of bacon. Don't describe the dish on the menu with bacon then have brush us off because we couldn't find any.

Scratch that - we found two chips with hints of bacon.

Thanks for the free popcorn...that was the highlight. 

Again, this is just a sports bar and not a good one. Go elsewhere. This place gets business because it is a chain and has a notable name. 

I guess the beer was cold...they got that right.",1,sport bar doe mean staff ed give server wa rude right point girlfriend spoke french montreal pretend like thi first time peopl speak english thi locat touristi area bell centr train station nearbi nacho suppos bacon seem ani ask bother ask treat like idiot ask eventu found crumb bacon describ dish menu bacon brush u becaus could find ani scratch found two chip hint bacon thank free popcorn wa highlight thi sport bar good one go elsewher thi place get busi becaus chain ha notabl name guess beer wa cold got right
"The Cage aux Sports is to Quebec - what Hooters is to the Southern US. They are everywhere, the menu is the same and they are boring.

I had gone for lunch and wanted to order the hot-chicken sandwich. Was politely told by the waitress that they didn't have any bread to make the sandwich. HUH? I'm no chef, but when I suggested that they substitute it for a hamburger bun and that I would be happy with that - she said the cook won't want to switch.

So I ordered a burger because they had a new menu with some ""specialty"" burgers. The patty was not fresh - it was the variety that you take from the freezer. Probably with grill marks already produced on them. It was not an enjoyable meal. 

A friend of mine had the grilled chicken wrap - commented that it was alright also.

Another friend of mine had the roasted chicken breast - said it was great, nice and moist chicken.

Just goes to prove to you - stick with the old.",2,cage sport quebec hooter southern u everywher menu bore gone lunch want order sandwich wa polit told waitress ani bread make sandwich huh chef suggest substitut hamburg bun would happi said cook wo want switch order burger becaus new menu specialti burger patti wa fresh wa varieti take freezer probabl grill mark alreadi produc wa enjoy meal friend mine grill chicken wrap comment wa alright also anoth friend mine roast chicken breast said wa great nice moist chicken goe prove stick old
"Breakfast!!

Nothing to WOW about.
Although their Specialty Pancakes look impressive as hell.
There is a Notice that these meals (even omelettes) may require an 18min cooking time over your basic bacon and eggs. Just an fyi.

Party of one. No counter to kick back at. Bummer.
Great service though. They are all over you, and very nice. Monica was a sweetheart.
Especially with what the servers are contending with......and you too if you come here.

Tuesday morning 10:00am. Waited only 5mins for my table.
Once seated I'm surrounded by a couple screaming kids, several folks (who remember phonebooths)  chatting away about taking their garbage cans out, or having been to Phoenix already, etc., LOUDLY.
All the while ingnoring those right in front of them? I'm finding it sad that older people have discovered public use of a cell phone too. They make loud speaking people louder.

Food is certainly worthy here. Except maybe the $3 small orange juice. Maybe even the $15 total which includes a $2 tip. And can most certainly get higher. I had a simple breakfast.

Will I come again? Probably not as a party of one. With my folks, or a ""morning after"" episode of a fine romance? Majority rules will have to win that one.

Give me the Mom & Pop breakfast joint any ol' time versus a place like this or similar.

But, your mileage may vary. I don't even want to think about a Sunday!",2,breakfast noth wow although specialti pancak look impress hell notic meal even omelett may requir cook time basic bacon egg fyi parti one counter kick back bummer great servic though veri nice monica wa sweetheart especi server contend come tuesday morn wait onli tabl onc seat surround coupl scream kid sever folk rememb phonebooth chat away take garbag phoenix alreadi loudli ingnor right front find sad older peopl discov public use cell phone make loud speak peopl louder food certainli worthi except mayb small orang juic mayb even total includ tip certainli get higher simpl breakfast come probabl parti one folk morn episod fine romanc major rule win one give mom pop breakfast joint ani ol time versu place like thi similar mileag may vari even want think sunday
"S'il est vrai que pour moi l'ambiance d'un restaurant est importante, très même, à quoi peut servir une belle déco et une vue imprenable sur le tarmac et sur les avions (hey pour ceux qui comme moi adorent l'aviation c'est génial), si la nourriture est moyenne?
Ce restaurant est un vrai «attrape touriste» alors un conseil: Mangez AVANT d'entrer dans la zone réglementé, mangez chez vous, ou encore... attendez sagement votre repas d'avion.... c'est à peu près pareil!",2,vrai restaur important trè quoi peut servir bell déco vue impren tarmac avion hey ceux comm ador génial si nourritur moyenn restaur vrai attrap tourist alor conseil mangez avant dan zone réglementé mangez chez vou encor attendez sagement votr repa peu prè pareil
"Si j'étais vous j'éviterais. La qualité de la nourriture est mauvaise, le service précipité et les prix élevés pour ce qui est servis. Pour moi ce n'est pas même pas du niveau de la cafétéria d'école et pire que de la nourriture d'avion.",1,si vou qualité nourritur mauvais servic précipité prix élevé servi pa pa niveau cafétéria pire nourritur
"À éviter scrupuleusement. C'est très cher, la qualité est lamentable, il n'y a que la vue (si on aime regarder les avions) et le service rapide et souriant qui sauvent le tout d'une seule étoile pointée.",2,éviter scrupuleus trè cher qualité lament vue si aim regard avion servic rapid souriant sauvent tout seul étoil pointé
I've been here many times but in here because my employee cashed his cheque beside. This bar is boring. It only has Korean music. Food is ok can get it everywhere. Price us not cheap for what it is.,2,mani time becaus employe cash hi chequ besid thi bar bore onli ha korean music food ok get everywher price u cheap
"This is based on my last visit few years back.

Before owner was changed, it was my go-to-place.
After then, forget it.

I and my wife were impressed with their cutlet combo so we became quite regular here for long time.
With our hefty complement over and over, we came here with my sister's couple and parents without knowing the owner changed meanwhile.
Ordered cutlet combo, which comes with pork cutlet, fish katsu and hamburger steak.
Then, got pork cutlet only so asked to correct it.

Don't be too surprised with what happened.

Waiter, who seems to be the son of owner, came back to me and asked whether I ordered correctly.
Wow, what an excellent customer service... 
Really impressed!

It wasn't the end of story.
That waiter (yeah, it was him again!) took our dishes with angry inhale.
He left pork cutlet outside while chef was preparing for other two missing kinds. When the dish was served, pork cutlet was really cold...
As owner and chef changed, the overall quality was really bad, too.

Absolutely MEMORABLE dining experience :(",1,thi base last visit year back befor owner wa chang wa forget wife impress cutlet combo becam quit regular long time hefti complement came sister coupl parent without know owner chang meanwhil order cutlet combo come pork cutlet fish katsu hamburg steak got pork cutlet onli ask correct surpris happen waiter seem owner came back ask whether order correctli wow excel custom servic realli impress wa end stori waiter yeah wa took dish angri inhal left pork cutlet outsid chef wa prepar two miss kind dish wa serv pork cutlet wa realli cold owner chef chang overal qualiti wa realli bad absolut memor dine experi
"Probably the worst service i've had for years.

The waiter was a disaster. We asked for small plates to share as he was passing over the food to us. The waiter smiled like a creep and said ""Do I have four hands?"" 
Is this guy FOR REAL? I am determined to never return and would warn everyone not to go.

The food was okay. The price is high.",1,probabl worst servic year waiter wa disast ask small plate share wa food u waiter smile like creep said four hand thi guy real determin never return would warn everyon go food wa okay price high
"AVOID!!!!!

Myself and a friend had dinner here, he ordered off the breakfast menu (ham and eggs) and I ordered the fish and chips. 

Service was slow to non-existent. meals were served without any cutlery and when I requested some, only I was supplied with any, my friend had to ask seperatly and wait even longer.

Food quality was terrible, the ham was poor quality and over cooked and while the fish wasn't as bad the batter wasn't quite restaurant quality.

That was the end of my dealings with Gabby but my friend went back the next morning to give it another chance. When he went to put cream in his coffee he found that the packet had expired and now half resembled cheese.

Long story short if you are looking for a nice meal go next door to Fry Basket, if its a bar you want, there are many others around that are better.",1,avoid friend dinner order breakfast menu ham egg order fish chip servic wa slow meal serv without ani cutleri request onli wa suppli ani friend ask seperatli wait even longer food qualiti wa terribl ham wa poor qualiti cook fish wa bad batter wa quit restaur qualiti wa end deal gabbi friend went back next morn give anoth chanc went put cream hi coffe found packet expir half resembl chees long stori short look nice meal go next door fri basket bar want mani around better
Food is not fresh and sits under the heating lamps for long periods of time. Food and sides are dry and lack seasoning. The owner is also rude and not very friendly. Do Not buy from this place.,1,food fresh sit heat lamp long period time food side dri lack season owner also rude veri friendli buy thi place
"The food is old, dry, and has no taste whatsoever. I work in the hospital. I have given this place several chances, and every time I come here I am incredibly disappointed with the food. The butter chicken has no flavour. I don't usually add salt to my meals. However, I had to add THREE packages of salt to my meal. That is crazy! The chicken legs looks incredibly dry due to sitting under the heat lamps all day. They should not appear to have wrinkles on the skin. My colleagues have bought the chicken legs for lunch, and the meat was stringy--not normal for chicken legs.

I was ordering 1/2 fries and 1/2 onion rings. Unfortunately, they no longer sell them this way. You would have to buy a side of fries and a side of onion rings. Therefore, they have lost my business forever.

The owners are fortunate that they get unsuspecting and new customers each day because it is a hospital. If their business were based on returning customers, they would go bankrupt very quickly. Also look at the lineups. There's lineups at Subway, Hero Burger, and Druxy's. The staff knows not to eat there because they know that the food is horrible.",1,food old dri ha tast whatsoev work hospit given thi place sever chanc everi time come incred disappoint food butter chicken ha flavour usual add salt meal howev add three packag salt meal crazi chicken leg look incred dri due sit heat lamp day appear wrinkl skin colleagu bought chicken leg lunch meat wa stringi normal chicken leg wa order fri onion ring unfortun longer sell thi way would buy side fri side onion ring therefor lost busi forev owner fortun get unsuspect new custom day becaus hospit busi base return custom would go bankrupt veri quickli also look lineup lineup subway hero burger druxi staff know eat becaus know food horribl
The food is dry and not fresh at all..everyone I know in the hospital knows this..but due to lack of choices still end up buying here. Last time I purchased the butter chicken and the chicken was stringy falling off the bone. Even the bone was mushey! Yuck! Had to toss it in the garbage after one bite. The food was probably sitting under the heating lamps for the whole day. The owner should know better not to serve that crap!,1,food dri fresh everyon know hospit know thi due lack choic still end buy last time purchas butter chicken chicken wa stringi fall bone even bone wa mushey yuck toss garbag one bite food wa probabl sit heat lamp whole day owner know better serv crap
"wing machine in the food court at 200 elizabeth street, TGH is absolutely to ve avoided. chicken wings were smallest I've had in several years and hey aren't sold by the pound. Flavor less  . owner will not pass te cocktail siracha,  instead he asks for 79 cents for 1.5 ounces calling it a dipping sauce.
not sure why anyone would put up with this crap.since food court doesn't have a pizza place, get rid of this bozo and install a real pizza kiosk. $ 7.89 for 9 wings. whoopee. 
I am so pissed I'm gonna write  the hospital president to saunter down there  for lunch  and sees  if he's proud of this safe excuse  for "" restaurant"".",1,wing machin food court elizabeth street tgh absolut avoid chicken wing smallest sever year hey sold pound flavor owner cocktail siracha instead ask cent ounc call dip sauc sure whi anyon would put thi food court doe pizza place get rid thi bozo instal real pizza kiosk wing whoope piss gon na write hospit presid saunter lunch see proud thi safe excus restaur
"This place is right up the street. I have never been before, and at this point I never will again. I ordered take out. Lasagna, a child size gnocchi, and chicken and rice soup. I ordered these based on what I found online. Basically good reviews. The lasagna was 5 layers of noodles, meaning noodle on top of noodle, under the 5 layers of noodles..yes, just noodles, was a thin layer of ricotta and another noodle. Nothing between the layers of just noodles, not even sauce. On top was some cheese baked golden brown, deceiving. The menu states meat sauce, 2 little flecks of meat is what I am looking at. I took 2 bites, and I stopped eating it. I went back to the kitchen to check the rest, thinking maybe I just got the end piece and the filling fell out. No. Next I try the gnocchi, chewy is an understatement. They were also hard. Not to confuse the al dente of the lasagna. This dish had one tiny piece of meat visible in the sauce. Smaller than a grain of rice. I didn't even try the chicken and rice soup yet, as I was so disappointed. I have never returned food, or even complained. I was hungry, and disappointed. I just called the place, and the women who answered told me I really should have called last night when I ordered. I picked up at 840p-845p. They close at 10. I should have called last night, because she can't do anything for me now. I don't want you to do anything for me, I wanted to express my opinion (something I never do) on how this food is not even edible. I was told I could call tomorrow when the boss (who I believe may be the cook) is in, but she can't do anything for me. Again, I stated I didn't want anything. I was told no one else ever complained about the lasagna. I said, according to what I found online (however most reviews are older) that is exactly why I ordered it, as I was thinking the same. The women up front were nice last night, today on the phone wasn't exactly the same. I am unsure if she just thought I was trying to get my items for free, or what the case was. I am debating on even heating up the soup but, I guess I should at least give it a try.",1,thi place right street never befor thi point never order take lasagna child size gnocchi chicken rice soup order base found onlin basic good review lasagna wa layer noodl mean noodl top noodl layer noodl ye noodl wa thin layer ricotta anoth noodl noth layer noodl even sauc top wa chees bake golden brown deceiv menu state meat sauc littl fleck meat look took bite stop eat went back kitchen check rest think mayb got end piec fill fell next tri gnocchi chewi understat also hard confus al dent lasagna thi dish one tini piec meat visibl sauc smaller grain rice even tri chicken rice soup yet wa disappoint never return food even complain wa hungri disappoint call place woman answer told realli call last night order pick close call last night becaus ca anyth want anyth want express opinion someth never thi food even edibl wa told could call tomorrow bos believ may cook ca anyth state want anyth wa told one el ever complain lasagna said accord found onlin howev review older exactli whi order wa think woman front nice last night today phone wa exactli unsur thought wa tri get item free case wa debat even heat soup guess least give tri
"I went yesterday with my family 
Because my father who lives near told us that M Patate has the best fries ever .
Deception when we all ordered ""poutine""
One Italian sauce 
The young guy started it ,but suddenly went to his break ,the boss took his place ,"" horror""
He went cheap on it 
Putting very little cheese and sauce 
And the plastic dish was not full....
We were very dissatisfied with that 
I don't know if I will return 
There are so many other places near who are exceptionnel 
( Pizzeria Varennes ,Welat Pizza, cantine style )
The only positive thing in our visit was that it was really clean 
But the "" boss"" should have made an effort for us ,new costumers 
That's the way to bring people 
Linda",2,went yesterday famili becaus father live near told u patat ha best fri ever decept order poutin one italian sauc young guy start suddenli went hi break bos took hi place horror went cheap put veri littl chees sauc plastic dish wa full veri dissatisfi know return mani place near exceptionnel pizzeria varenn welat pizza cantin style onli posit thing visit wa wa realli clean bos made effort u new costum way bring peopl linda
"The Office is permanently closed. New business in same location is now V. Picasso, an upscale tapas bar owned by Victor Fuentes, which opened October 6, 2009.",1,offic perman close new busi locat picasso upscal tapa bar victor fuent open octob
"I really wanted to like this place, but had a bad experience. 

1st time I went - I ordered nachos and they came with ""squeeze cheese"" mixed with shredded cheese. They were okay nachos, but slightly disappointing with the squeeze cheese...Next time I went, I requested only shredded cheese and had the squeeze cheese on the side in case I felt like dipping. As I was sitting at the bar munching, a cockroach crawled across the bar...I am having a difficult time getting that memory out of my head and have not gone back since!",1,realli want like thi place bad experi time went order nacho came squeez chees mix shred chees okay nacho slightli disappoint squeez chees next time went request onli shred chees squeez chees side case felt like dip wa sit bar munch cockroach crawl across bar difficult time get memori head gone back sinc
I just heard The Office closed it's doors for good - shocking...,1,heard offic close door good shock
"Tail gators.. tail gaters.. whatever, just a gimmick. I sit down around 8pm, it seemed that they were running some kind of Ohio state b-ball special.  Because patrons either had been there a long time, or have super low tolerances.  I sat down at the corner of the bar. Open seats to the left and the right.  It took  10 minutes to be acknowledged (note: 2 bartenders, 10 to 11 people at the bar). Now it was probably 5 minute because I was particularly parched.  The general feeling was not friendly during the entire stay.  Felt like they tend to regulars.  I ordered the calzone.  For the price, this was a hell of a deal.  As far as taste it was better than the price.  I will not say the flavor was something great, but it was border line epic in size.  Service was average after they realized I was going to stay and get food.  Overall this is an ok place to get food but nothing special.  Plenty of room, and plenty of large good quality Tvs to watch.

Would I go there again... yeah but I would need a hankering for it.  Yah I said hankering.  Side note: sometimes they have live bands.
2.5 stars if I could.",2,tail gator tail gater whatev gimmick sit around seem run kind ohio state special becaus patron either long time super low toler sat corner bar open seat left right took minut acknowledg note bartend peopl bar wa probabl minut becaus wa particularli parch gener feel wa friendli dure entir stay felt like tend regular order calzon price thi wa hell deal far tast wa better price say flavor wa someth great wa border line epic size servic wa averag realiz wa go stay get food overal thi ok place get food noth special plenti room plenti larg good qualiti tv watch would go yeah would need hanker yah said hanker side note sometim live band star could
"Well I am thinking it was this place in 2003. Our friends took us here for a good time. What a disaster. There were cars on the ceiling and all around. I remember that the food was absolutely horrendous. Not just is was ridiculously bad. I really am trying to find out whether this is the name of this place. I remember walking outside after in between big buildings or walls or something. I also remembered how our friends could take us to such a crappy place when there are so many half decent recents to eat. As Doctor Phil would say "" what were they thinking?"" . Any help appreciated. I need to post this place or whatever the name of it was  on my top 10 or top 5 worst meals ever . It was that bad. I would not even give it a 1/5 if was like  -5.",1,well think wa thi place friend took u good time disast car ceil around rememb food wa absolut horrend wa ridicul bad realli tri find whether thi name thi place rememb walk outsid big build wall someth also rememb friend could take u crappi place mani half decent recent eat doctor phil would say think ani help appreci need post thi place whatev name wa top top worst meal ever wa bad would even give wa like
"15 miles from the Las Vegas strip this place claims to have Iowa Pork Tenderloin Sandwiches and since it's been more than 5 years 
since we had one we were determined to make the drive. When we arrived it looked very promising a large crowd was gathering next door for the car show and once we entered the place had a very cool atmosphere with 
TV's on every wall,classic 50's 
boothes and all kinds of car memorabilia. Plus 
theres a bar & game room upstairs. There was no wait & plenty of seating when we arrived at 6:00 pm. After we were seated , 20 minutes later a teenage waitress came to take our drink order, 20 minutes later she came back with the drinks and took our order. We ordered 4 sliders,Fried Cheese, Pork Tenderloin & Country Fried Steak Sandwiches. A little pricier than the menu we had found on the 
interent but still fairly reasonable. While we waited for our appetizer we saw several disgruntled patrons complaining about the slow service & leaving. After an hour of waiting we still had NOT seen our waitress for a refill or explanation. There were at most 30-40 patrons in the place at this time. The people sitting across from us had to have waited 20 minutes for there bill and finally a 
waitress brought them every unpaid check and asked which one was theirs, the man left exact cash for the check & voiced quite loudly to no one in particular he wasn't leaving any damn tip-for what? On 2 
occasions while we were waiting with our EMPTY glasses on the edge of the table as a CLEAR sign we needed MORE to drink the waitresses would turn tail and run before they made eye contact and had to DO THEIR JOB!! Finally fed up with waiting for NO APPARENT REASON we decided to give up and go somewhere that actually serves their customers. We approached the waitress to find out what the problem was she laughed & said ""it's crazy in here"" with no apology or explanation for the ABSURDLY long wait. HELL we've waited an HOUR to get into a place with NO problem but an HOUR to see your waitress after you've ordered-NEVER and we eat out 3-4 times a week! To say it was BAD service is an understatement. We never had a chance to try any of the food but without a doubt there was NO way it would have been good enough to compensate for the 
atrocious service. The only way I would recommend this place is if it were FREE & they were POURING booze down your throat while you wait. IF you are looking for a disrespectful smart mouthed teenager to give you SHIT this is your kind of place. BUT if you expect to get what your paying for Quality Food & Service you MOST definitely will NOT find it here.",1,mile vega strip thi place claim iowa pork tenderloin sandwich sinc year sinc one determin make drive arriv look veri promis larg crowd wa gather next door car show onc enter place veri cool atmospher tv everi wall classic booth kind car memorabilia plu bar game room upstair wa wait plenti seat arriv pm seat minut later teenag waitress came take drink order minut later came back drink took order order slider fri chees pork tenderloin countri fri steak sandwich littl pricier menu found inter still fairli reason wait appet saw sever disgruntl patron complain slow servic leav hour wait still seen waitress refil explan patron place thi time peopl sit across u wait minut bill final waitress brought everi unpaid check ask one wa man left exact cash check voic quit loudli one particular wa leav ani damn occas wait empti glass edg tabl clear sign need drink waitress would turn tail run befor made eye contact job final fed wait appar reason decid give go somewher actual serv custom approach waitress find problem wa laugh said crazi apolog explan absurdli long wait hell wait hour get place problem hour see waitress eat time week say wa bad servic understat never chanc tri ani food without doubt wa way would good enough compens atroci servic onli way would recommend thi place free booz throat wait look disrespect smart mouth teenag give shit thi kind place expect get pay qualiti food servic definit find
"Meh. First time at this chain. It was alright, I guess. The cashier seemed to hate her life. My gyro was just okay. The Texan Fries, or whatever the side dish is called, were incredibly bland and disappointing.",2,meh first time thi chain wa alright guess cashier seem hate life gyro wa okay texan fri whatev side dish call incred bland disappoint
Negative 1 star. First time ever at a Mr. Hero. Smelled if grease upon entrance and food was just as bad. Gross.,1,neg star first time ever hero smell greas upon entranc food wa bad gross
"Typical food, but watch out for overcharging. They charge full price for sandwich, not the special, if you add the more meat option",2,typic food watch overcharg charg full price sandwich special add meat option
"Great place. Order food 11/2 later nothing thanks to grub hub. Call and im told oh this happens all the time with them. So why use a company that treats your customers like this. 

So another chance 24.00 for 2 subs. Ordered no lettuce no tomato. Guess what nothing they can do. Sorry. This world os done you irresponsible snowflakes want 15.00 an hour and can not take and order. Your manager and owner will not take responsibility. Know why it happens starts ftom the top down. Same non American owner in Kent does the same thing same policy. Nice to know. Anybody spends a dime here you get what they want not what you order. This has happened multiple times im lied to we will handle it. NEVER AGAIN.",1,great place order food later noth thank grub hub call im told oh thi happen time whi use compani treat custom like thi anoth chanc sub order lettuc tomato guess noth sorri thi world done irrespons snowflak want hour take order manag owner take respons know whi happen start ftom top non american owner kent doe thing polici nice know anybodi spend dime get want order thi ha happen multipl time im lie handl never
Great place. Order food 11/2 later nothing thanks to grub hub. Call and im told oh this happens all the time with them. So why use a company that treats your customers like this. By to you too,1,great place order food later noth thank grub hub call im told oh thi happen time whi use compani treat custom like thi
"Any restaurant, and yes they have tables for eat in at this location, having signs,  on the front door and on what may be a restroom door, specifically stating ""No Public Restroom""... Now first of all this is probably in violation of Ohio law, but what about courtesy to customers?  First and last time.. indicates not customer friendly.  Food is just average.",1,ani restaur ye tabl eat thi locat sign front door may restroom door specif state public restroom first thi probabl violat ohio law courtesi custom first last time indic custom friendli food averag
"I tried to call and place an order, the person who answered the phone didn't speak any English and decided to hang up on me! Horrible way to run a business!! No wonder they are never busy! And their tiramisu is HORRENDOUS!!!",1,tri call place order person answer phone speak ani english decid hang horribl way run busi wonder never busi tiramisu horrend
"well, maybe it was the  time I went or what I had but I would have to give them about the same rating as I would give red lobster. I can't understand how anyone could like Red lobster if you know what good seafood is.I was born and grew up with family from Baltimore Maryland where good seafood is what the city is about.I was excited to try it as I love seafood but my food just was not good. I can't say my service was all the great either. I would not go again",1,well mayb wa time went would give rate would give red lobster ca understand anyon could like red lobster know good seafood wa born grew famili baltimor maryland good seafood citi wa excit tri love seafood food wa good ca say servic wa great either would go
"I am a complete fish lover.  Growing up that was my staple -- fish, all kinds of seafood, octopus, lobster, crab...I think you get the idea.

I had passed this place on the way home one night and vowed to see what it was about.  I checked out their website -- not too shabby!

Hubby and I decided to give it a go the other night.

What a disappointment.  I can't even articulate about how overcooked my food was or how meagre the service was.  I practically begged for water and silverware.

Words cannot describe how angry I felt when I left.  The food, the service, utterly disappointing.

I ordered their Cedar Plank Salmon.  The salmon was so overdone that the edges were past the point of crisp -- they were burnt.  I asked our server if I could please get one that was not quite so charred.  I swear she rolled her eyes at me.

The sides were the only highlight of that meal.  Hubby's meal was ""ok"" by his standards, but I could see a stream of resentment building in him.

It was a Thursday night, not too packed, but busy enough.  Our server was more concerned with her chatter with the other servers.  It's one thing to have friends at work, but you don't neglect the customer.  I saw that we were not the only ones who bore the brunt of her bad service.

When my plate came back, she slammed the dish down so hard that the salmon almost fell onto the table.

Surly much?

I can't give this place a good recommendation.  Their beer selection was ho hum as was their mixed drinks.

Not a place I would recommend for friends or out of towners.",1,complet fish lover grow wa stapl fish kind seafood octopu lobster crab think get idea thi place way home one night vow see wa check websit shabbi hubbi decid give go night disappoint ca even articul overcook food wa meagr servic wa practic beg water silverwar word describ angri felt left food servic utterli disappoint order cedar plank salmon salmon wa overdon edg past point crisp burnt ask server could plea get one wa quit char swear roll eye side onli highlight meal hubbi meal wa ok hi standard could see stream resent build wa thursday night pack busi enough server wa concern chatter server one thing friend work neglect custom saw onli one bore brunt bad servic plate came back slam dish hard salmon almost fell onto tabl surli much ca give thi place good recommend beer select wa ho hum wa mix drink place would recommend friend towner
Well I sat down and I was told I'd be waited on momentarily. The blonde bartender who said that proceeded to wait on everybody else but me so after about 15 minutes of sitting there with no service I decided to leave. Won't be back.,1,well sat wa told wait momentarili blond bartend said proceed wait everybodi el minut sit servic decid leav wo back
"Went to a family event at Fuddruckers this week. Have a relative who digs it. Going there just gives me the willies. 

It definitely seems to have been cleaned up a bit from the last time we went. It was dirty, nasty the previous time. Little bit of solace in that. DIdn't seem as dirty. They'd reupholstered the booths with the torn vinyl. They'd gotten rid of the cracked & torn vinyl red & white striped tablecloths. Still cracked & old formica but it didn't seem as dirty.

As far as the food, I got a bacon cheeseburger that was just not very good. Ok, but nothing special at all. The fries weren't great either. In years past, I was a big fan of the plastic cheese in the heated cheese fountain but not so much either. After it cools a bit, it's just nasty.

I will go back when future family events require & maybe with less trepidation but I still wouldn't go there by choice with other good options nearby.",2,went famili event fuddruck thi week rel dig go give willi definit seem clean bit last time went wa dirti nasti previou time littl bit solac seem dirti reupholst booth torn vinyl gotten rid crack torn vinyl red white stripe tablecloth still crack old formica seem dirti far food got bacon cheeseburg wa veri good ok noth special fri great either year past wa big fan plastic chees heat chees fountain much either cool bit nasti go back futur famili event requir mayb trepid still would go choic good option nearbi
