business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,text,stars_y
K7rmxZmtoE0_U_40459TLg,Sucre,20 W Mifflin,Madison,WI,53703,43.075216,-89.386276,3.5,3,0,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'dressy'""}",Restaurants,,nCKoVi4u5o4raoWNnnxkNw,"I so wanted to like this place.  Stopped in on a Thursday night, giddy with dessert excitement.  It took awhile for someone to acknowledge us and take our order.  The waitstaff seemed stressed, annoyed, and inexperienced.  But at this point I'm still thinking it's all going to be worth it.  What a disappointment.  The desserts we tried were bland and dry.  I tend to like things that aren't overly sweet, so it's not that I was expecting an explosion of sweetness and flavor, but I was expecting *some* flavor.  Especially for the price!  Maybe they have something worth eating, but I'm not going to waste any more of my time or money to find out.  The one plus - the water must be filtered because it was actually drinkable.",1
bwYJ0SNee0o7X49CWI6Hfw,Husky House Restaurants,2525 32 Ave NE,Calgary,AB,T1Y 6B7,51.0808234,-114.0000915,3.0,3,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}",Restaurants,,xEIpXP4GRuB_6qLr6n43XA,"I've always wondered about this place and finally tried it out with a friend who has been before.

To begin, you should be coming here with a truckstop diner mentality. Don't expect a hipstery brunch joint serving chorizo bennies with a side of duck fat avocado fries (oh man, i don't know if that's even a thing but i want it to be now!) This is a truckstop diner in all its glory. Large portions, probably oversalted food, very efficient service (truckstop servers are my favourite for this reason), retro diner ambience (but not forced retro), and neverending coffee.

I got the chicken fried steak with mashed potatoes, gravy, and steamed veg. Very salty, even for a sodiumphile like myself. Also tried the pierogies and sausage which were alright, as well as the hamburger steak.

Probably a great option for those lazy weekend mornings when you feel like going out for a huge, greasy, breakfast but don't want to line up with everyone else for the newest, cool, brunch place. +1 for credit card pay phones at some tables and the wall of stuffed husky toy animals at the front.",2
zRVIGRRZEw3jna2QJwLjpA,Cleveland Grill,3359 W 117th St,Cleveland,OH,44111,41.4611093,-81.7686821,3.0,3,0,"{'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BYOBCorkage': ""'yes_free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'False'}",Restaurants,,rOAOSlhEQhUYfR-xq-DHUw,The Cleveland Grill has sadly gone out of business.,1
g83GKlDyoGY3ubjuJKxgdA,Earls,50 Street  SE,Calgary,AB,T2Z,50.9313233513,-113.9614629373,3.0,3,1,{'OutdoorSeating': 'True'},Restaurants,,mo43DbVjGOxaMqV9apBMGA,Service is good 6 oz steak plain and tiny the size of a golf ball not worth the 23 bucks,1
lqEbAO2I1q4ttg2LvMStqQ,Ruby Tuesday,1220 N Town Ctr Dr,Las Vegas,NV,89144,36.183143,-115.308819,4.0,13,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True'}",Restaurants,,bNwLiAJ4aPLaSX1Gc0usFg,"While John's (our server) performance was impeccable, I doubt we'll be returning any time soon. My crab cake was VERY fishy tasting and Tuesday's only offered a very blah cocktail sauce - no teriyaki, soy or other flavor masker. My bride's chicken fresco was noticeably dry and her favorite vegetable, steamed broccoli, was not warm enough to melt the ""butter"" that John served after being asked for it. Her mashed cauliflower (which she couldn't bring herself to insist I try) was ""not quite what I remember"".

We didn't partake of the salad bar ... it was nicely presented but compared to Dessey's or a Sizzler it was seriously lacking.

Bottom line, if we get another ($10 max) 2 for 1 coupon we might return for a (see previous ratings) highly rated turkey burger. On the other hand, In-N-Out  is hard to resist when it come to burgers.

BTW, I'm glad we didn't take the (5 & 13) kids with us. There was nothing that would have appealed to them on the menu and we'd have had to stop at McDonald's to feed them later.",2
lqEbAO2I1q4ttg2LvMStqQ,Ruby Tuesday,1220 N Town Ctr Dr,Las Vegas,NV,89144,36.183143,-115.308819,4.0,13,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True'}",Restaurants,,Hv2MIokgTSUL5XxE3wItAw,"I don't know what is up with this Ruby's. I have had very good experiences at other locations but from now on I avoid this one. 

The server never came back to check on us, I asked for my burger medium rare and it was well done, and the waiter kept making weird comments to people at our table. For the price of the meal I would have been better off staying home and wouldn't have had to put up with such awful service.",1
lqEbAO2I1q4ttg2LvMStqQ,Ruby Tuesday,1220 N Town Ctr Dr,Las Vegas,NV,89144,36.183143,-115.308819,4.0,13,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True'}",Restaurants,,Y60FXpH4ZzB0C3Nu6btTmA,"My girlfriend wanted to eat here since we've seen the commercials down in So Cal. Now I have eaten at a Ruby Tuesday before in Cleveland, OH, and I thought this one would be the same as its midwestern counterpart. Wow, this Ruby Tuesday was completely different. From the outside it looked like a Cocos or Sizzler. The Ruby Tuesday in Cleveland looked and felt like an upscale Chilis but with a better menu. They even had Stella Artois (my favorite beer) on tap!

The service here was okay at best, but the food was disappointing, especially after having an amazing experience at another RT. If you want to eat at a Ruby Tuesday, you might as well go to one in the midwest. Stay away from this one.",2
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,jVxzfgn9147Eyd9AQuHoVQ,"Food was awful, the restaurant was filthy (Health Department should be involved), bugs crawling around ankles and human feces around the toilet.",1
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,-vMrz3jI4k607GVFsK4grQ,"Went in with a restaurant.com certificate. Was told it was no good on Fridays. Told waitress there was no date restriction on the certificate. She said they would accept it but I had to spend $50, not the $35 stated on the certificate. She said the manager changed the rules and it wouldn't  help to talk to him. A lady at the next table waved her certificate, she had the same problem. If the owner contracts with restaurant.com to sell discounted certificates, he should honor the contract!  We left never to return.",1
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,hBNe3OnK5Jyd8-RhDaqebQ,"I went here for the first time with a group of people and we all tried different items, the only items that were good were the mussels. Everything else was poor over priced food. Stay away!!!",1
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,7rhAaHQZnqRx7OAN6AziJg,"Absolutely the worst experience I've ever had at a restaurant. Went in with a restaurant.com certificate, and after we had ordered our food, the waitress tells us that the certificate was no good because the manager made a mistake with the gift certificate and we would have to pay full price. I asked to see the manager and the waitress started yelling at me, saying that was the policy and the manager was not available.  I was astounded because: A) this was the restaurants fault and I should not be punished for their ineptitude and B) the waitress ended up yelling at me when I had simply asked to see the manager.  

As this was by far the worst service I have ever seen at any establishment, I did not leave a tip which which resulted in the waitress chasing me into the parking lot yelling obscenities at me. 

Aside from this incident, the food was mediocre and overpriced, and I would not return there even without the debacle.  Stay away.",1
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,lzuzgNibBMyLdGqMpak8OQ,"I am not in the habit of dissing restaurants. However, I owe it to the unsuspecting to do so now. Bathroom:filthy. Service: waited an hour for food. Quality:oysters were not edible--set them aside and ate the overlooked shrimp and fries.",1
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,zqbVrkPeg9GqJuGoIv7-GQ,No stars. Lobby and outside disgusting. Kitchen door open to outside and no screens to keep flies out. Was looking forward to some good seafood....ugh.,1
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,u0FSSA-YjURpQPEkmV0klw,Terrible service.  Awful food do not eat here. Awful on both counts. Just terrible. I had to beg for service. The food took forever and was almost inedible. Do not eat here. Then the obnoxious trivia game began. I could not get out fast enough,1
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,RMUHsR_irK4nR3MX4ZNiAA,"The food is horrible; It's all frozen processed food and way over priced ($14+ for a dinner entree). I gave a two star rating because it is mainly a bar, and that aspect of the place isn't as bad. It's a dive-like bar, but they pour strong drinks.",2
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,4wUjJazhUuyXbw_kQWfU5w,"This place is a joke. I went for oysters since I just started getting into them and I have to admit, this is the worst place for them. I ordered a few to try and tried to order something else off the menu but when I tried, it was like EVERYTHING was unavailable at the moment. How can you make money if you have nothing to sell? Ended up with 6 oysters and a burger. Waste of time and money.",1
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,M2YbthPTU2TanCEeO-5dIA,"I was excited about trying this place but didn't even make it inside.  The outside area smells like an ash tray and is filthy.  There's a pot right outside the door filled with cigarette butts.   When I opened the door, the entry way was as bad, if not, worse than the outside.  It wreaked of cigarettes and filthy.  We turned around and left right away.  Let me know when the place is cleaned and I may be back.",1
SjKy2jtDg0QnQfyzmNLXow,Noisy Oyster,1375 N Portage Path,Akron,OH,44313,41.1321454,-81.5486337,2.5,22,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'""}",Restaurants,,McVn1PKGYWgbn_HuXfgohw,"Saw this place and decided to give it a try but didn't make it past the front door.  There were cigarette butts all over the side walk,. We opened the door to a little room/ entryway area  and it smelled terrible like mildew, plus it was extremely dirty. For us that was a deal breaker and made us wonder what their kitchen must  look like.",1
gn0TasvTia69ljBIhwIUcQ,Maison Ho (La),2945 Rue Notre-Dame,Lachine,QC,H8S 2H4,45.4341674,-73.6908644,3.5,5,1,"{'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True'}",Restaurants,,eUxsteJje_bWQH5oTIOlBg,Their batter is way too heavy for the sesame beef and general tao chicken. As if they used too much corn starch maybe? In both cases you get these hard lumps that are partially air filled and barely have chicken/beef inside. The sauce for both is also way too sweet. The sweet sugary taste overwhelms any other taste. Shrimps in lobster sauce were extremely salty. It was overall just quite disappointing.,1
IYASJOu_TXz8PpPbt-Clbg,Sushi San,1401 W Green St,Urbana,IL,61801,40.1094131,-88.2271693,2.0,4,1,"{'GoodForKids': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True'}",Restaurants,,bH7PcGDb2DVc57l2MOhhLQ,"Health nuts (and those looking for lighter fare) will love that the food is free of heavy seasonings. But the portions are tiny and, my God, is the service here slow and rude. Perhaps that's why Sushi San, despite occupying one of the most visible spots in the food court, attracts hardly any customers even during peak hours. Once I asked for rice and vegetables in separate containers (as opposed to one on top of the other in a cramped bowl, making it impossible to enjoy the two together). The server flatout refused without even a trivial apology.",2
IYASJOu_TXz8PpPbt-Clbg,Sushi San,1401 W Green St,Urbana,IL,61801,40.1094131,-88.2271693,2.0,4,1,"{'GoodForKids': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True'}",Restaurants,,OVehuAdLjSJnfDT0vJBQbg,"The Good:
SO and I both ordered Unagi bowls. The unagi itself was good, and that's the only reason I gave this two stars instead of one. 
The Bad:
The veggies served with it were not great, and it did not come with miso soup, unlike all of their other ""bowls"". Also, it took an extremely long time to receive our relatively simple meals, around fifteen-twenty minutes. This was because he completely forgot about us and only remembered when my SO went up and to ask about the food. Moreover, he and I watched as the worker (probably also the manager) argued with a customer, saying that she had already received her food, when it was clear it was a different girl who happened to order the same item. 

Overall, would not return, especially with Sushi Ichiban so close, and with more reasonable prices.",2
IYASJOu_TXz8PpPbt-Clbg,Sushi San,1401 W Green St,Urbana,IL,61801,40.1094131,-88.2271693,2.0,4,1,"{'GoodForKids': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True'}",Restaurants,,lJdCLJFmoiaf0riKkMryPg,"this was not yummy or freshish or really ok. but if you insist on a california roll and happen to be trapped in the illini union at the time, how bad could it be?",1
Oys6S-x8nYdTJqvY7ksGCA,La Cage Aux Sports,1437 Boul Rene-Levesque Ouest,Montréal,QC,H3G 1T7,45.494806,-73.57432850000001,3.5,17,0,"{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'loud'"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'False', 'Caters': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'True'}",Restaurants,"{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",mwniWTs-ZLPFa41Qai5ciw,"I did not enjoy my experience here. My boyfriend and I were kind of excited to see that their nachos come topped with bacon. When the waitress (finally) came by to ask how everything was, I asked her if there was supposed to be bacon and she simply said ""yes it's small"".. it was just lackluster service and food quality.

It's a get-what-you-pay-for experience, I guess. It's close to the Bell Centre, but so are other places that will have better food and service. The only thing I really liked was that you can have free popcorn... that's pretty fun :)",2
